routing,ts,src,dst,src_ip,dst_ip,loss_pct,rtt_min,rtt_avg,rtt_max,rtt_mdev
rip,1785385490.4261763,mob1,corp1,10.8.0.1,10.7.0.1,0.0,121.059,123.045,126.995,2.792
rip,1785385502.6789815,mob2,mob1,10.8.0.2,10.8.0.1,0.0,190.034,480.689,1061.994,411.044
rip,1785385505.0504203,home2,origin,10.9.0.2,10.5.0.1,0.0,115.112,115.235,115.457,0.157
rip,1785385517.2084436,mob2,corp2,10.8.0.2,10.7.0.2,0.0,153.084,157.076,164.943,5.562
rip,1785385519.388569,cdn2,mob2,10.4.0.2,10.8.0.2,0.0,176.488,176.599,176.817,0.153
rip,1785385521.3956425,origin,cdn1,10.5.0.1,10.4.0.1,0.0,3.459,4.337,5.892,1.102
rip,1785385534.9061785,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,37.467,37.514,37.604,0.063
rip,1785385537.5941656,home1,isp_gw,10.9.0.1,10.2.0.1,0.0,62.052,62.118,62.244,0.088
rip,1785385540.260516,home1,mob2,10.9.0.1,10.8.0.2,0.0,146.048,153.669,168.88,10.755
rip,1785385554.559311,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.829,89.165,265.814,124.909
rip,1785385557.0941317,home1,corp1,10.9.0.1,10.7.0.1,0.0,171.627,1192.522,2211.053,832.593
rip,1785385559.1874826,corp2,home2,10.7.0.2,10.9.0.2,0.0,89.123,98.137,115.544,12.311
rip,1785385571.6962123,root1,mob1,10.1.0.1,10.8.0.1,0.0,121.049,121.056,121.061,0.005
rip,1785385573.964132,home2,cdn2,10.9.0.2,10.4.0.2,0.0,112.477,112.494,112.512,0.014
rip,1785385576.208212,origin,isp_gw,10.5.0.1,10.2.0.1,0.0,55.057,86.19,148.006,43.71
rip,1785385588.691665,cdn2,mob1,10.4.0.2,10.8.0.1,0.0,146.48,146.497,146.515,0.014
rip,1785385590.8160655,origin,home2,10.5.0.1,10.9.0.2,0.0,115.086,115.302,115.679,0.267
rip,1785385592.9234903,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,35.464,35.473,35.48,0.006
rip,1785385605.062189,home2,home1,10.9.0.2,10.9.0.1,0.0,70.04,73.855,81.485,5.394
rip,1785385617.2783022,origin,corp1,10.5.0.1,10.7.0.1,0.0,41.797,45.523,49.988,3.384
rip,1785385620.771821,home2,corp2,10.9.0.2,10.7.0.2,66.6667,720.718,720.718,720.718,0.0
rip,1785385622.91415,mob2,isp_gw,10.8.0.2,10.2.0.1,0.0,136.044,136.056,136.075,0.013
rip,1785385635.1647077,home2,origin,10.9.0.2,10.5.0.1,0.0,115.103,126.041,147.735,15.34
rip,1785385637.366264,home1,origin,10.9.0.1,10.5.0.1,0.0,105.114,105.131,105.152,0.015
rip,1785385639.627198,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.834,10.637,30.238,13.86
rip,1785385651.8353224,mob2,cdn1,10.8.0.2,10.4.0.1,0.0,176.455,176.479,176.498,0.018
rip,1785385653.8776417,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,37.469,37.471,37.475,0.003
rip,1785385666.0682964,cdn1,root1,10.4.0.1,10.1.0.1,0.0,179.214,264.415,405.544,100.505
rip,1785385668.3872604,corp2,isp_gw,10.7.0.2,10.2.0.1,0.0,29.046,29.176,29.404,0.161
rip,1785385680.495076,home1,origin,10.9.0.1,10.5.0.1,0.0,105.122,105.124,105.126,0.001
rip,1785385682.8144827,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,37.436,37.453,37.462,0.012
rip,1785385685.5254695,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,37.44,37.905,38.794,0.628
rip,1785385699.1021347,mob1,cdn1,10.8.0.1,10.4.0.1,33.3333,146.472,146.481,146.491,0.009
rip,1785385701.1702702,home1,root1,10.9.0.1,10.1.0.1,0.0,57.081,57.09,57.103,0.009
rip,1785385703.3503034,cdn1,mob2,10.4.0.1,10.8.0.2,0.0,176.483,176.582,176.759,0.125
rip,1785385715.4781916,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,35.439,37.727,42.264,3.208
rip,1785385717.6541348,corp1,mob2,10.7.0.1,10.8.0.2,0.0,151.058,164.878,192.259,19.361
rip,1785385719.7287896,home2,isp_gw,10.9.0.2,10.2.0.1,0.0,72.083,72.24,72.513,0.193
rip,1785385732.1185017,mob2,home2,10.8.0.2,10.9.0.2,0.0,156.054,170.82,199.914,20.573
rip,1785385734.3527088,corp2,corp1,10.7.0.2,10.7.0.1,0.0,10.028,12.117,16.286,2.947
rip,1785385736.5903292,isp_gw,root1,10.2.0.1,10.1.0.1,0.0,47.094,47.143,47.233,0.063
rip,1785385752.6825829,mob2,corp1,10.8.0.2,10.7.0.1,33.3333,1453.773,1963.928,2474.084,510.155
rip,1785385754.7745883,root1,cdn1,10.1.0.1,10.4.0.1,0.0,87.487,98.325,119.756,15.154
rip,1785385759.4981384,origin,root1,10.5.0.1,10.1.0.1,0.0,90.068,123.47,189.666,46.807
rip,1785385773.7656362,corp2,mob2,10.7.0.2,10.8.0.2,33.3333,153.117,156.33,159.543,3.213
rip,1785385775.9382756,mob2,corp1,10.8.0.2,10.7.0.1,0.0,151.055,151.171,151.364,0.137
rip,1785385778.0784194,root1,mob2,10.1.0.1,10.8.0.2,0.0,131.041,131.057,131.074,0.013
rip,1785385790.1701725,cdn2,root1,10.4.0.2,10.1.0.1,0.0,87.459,102.291,131.606,20.729
rip,1785385792.4288027,mob2,isp_gw,10.8.0.2,10.2.0.1,0.0,136.064,137.02,138.928,1.349
rip,1785385794.5786889,mob1,cdn1,10.8.0.1,10.4.0.1,0.0,146.447,146.586,146.853,0.188
rip,1785385807.7142663,origin,mob2,10.5.0.1,10.8.0.2,33.3333,179.095,179.58,180.066,0.485
rip,1785385809.751503,corp1,cdn1,10.7.0.1,10.4.0.1,0.0,35.451,35.487,35.536,0.035
rip,1785385811.8781345,corp2,mob1,10.7.0.2,10.8.0.1,0.0,123.061,126.865,134.069,5.096
rip,1785385825.6981752,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.06,136.079,136.093,0.013
rip,1785385828.2594793,home2,corp2,10.9.0.2,10.7.0.2,0.0,89.094,95.57,99.228,4.592
rip,1785385830.4114406,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,35.447,40.256,49.84,6.776
rip,1785385843.4354095,cdn2,home2,10.4.0.2,10.9.0.2,33.3333,112.459,112.479,112.5,0.02
rip,1785385848.1542678,root1,isp_gw,10.1.0.1,10.2.0.1,0.0,47.078,53.497,66.064,8.886
rip,1785385860.2349243,home1,corp1,10.9.0.1,10.7.0.1,0.0,77.064,77.199,77.463,0.186
rip,1785385862.3742723,cdn2,home1,10.4.0.2,10.9.0.1,0.0,102.484,102.99,103.986,0.704
rip,1785385864.5302944,root1,cdn2,10.1.0.1,10.4.0.2,0.0,87.473,94.845,109.334,10.245
rip,1785385877.3045564,mob2,mob1,10.8.0.2,10.8.0.1,0.0,190.042,190.855,192.472,1.142
rip,1785385879.4353323,mob1,home2,10.8.0.1,10.9.0.2,0.0,126.046,127.045,128.772,1.226
rip,1785385892.2140045,mob2,origin,10.8.0.2,10.5.0.1,0.0,179.139,179.199,179.317,0.083
rip,1785385894.3722649,mob1,origin,10.8.0.1,10.5.0.1,0.0,149.067,149.075,149.091,0.01
rip,1785385896.6479492,mob1,home1,10.8.0.1,10.9.0.1,0.0,116.066,127.895,151.55,16.726
rip,1785385909.9823594,mob1,corp2,10.8.0.1,10.7.0.2,33.3333,125.074,131.068,137.063,5.994
rip,1785385912.0461607,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,37.472,37.521,37.614,0.065
rip,1785385926.342332,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,35.438,35.732,36.316,0.412
rip,1785385928.3896277,origin,corp1,10.5.0.1,10.7.0.1,0.0,38.059,41.185,47.243,4.283
rip,1785385941.7903304,corp2,origin,10.7.0.2,10.5.0.1,0.0,1351.765,2373.337,3397.052,834.986
rip,1785385943.856574,root1,corp1,10.1.0.1,10.7.0.1,0.0,62.06,62.079,62.116,0.026
rip,1785385955.8630862,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.822,3.605,9.153,3.922
rip,1785385957.966124,origin,root1,10.5.0.1,10.1.0.1,0.0,90.1,93.292,99.36,4.292
rip,1785385960.0298076,home1,root1,10.9.0.1,10.1.0.1,0.0,57.035,57.205,57.54,0.236
rip,1785385972.144339,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,106.087,106.322,106.789,0.33
rip,1785385975.9665823,isp_gw,root1,10.2.0.1,10.1.0.1,0.0,47.054,49.369,53.734,3.087
rip,1785385978.2562883,cdn2,mob2,10.4.0.2,10.8.0.2,0.0,176.462,180.998,190.032,6.387
rip,1785385990.316662,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,52.475,60.092,75.204,10.685
rip,1785385993.2062173,corp2,root1,10.7.0.2,10.1.0.1,0.0,64.077,64.242,64.57,0.231
rip,1785385995.4021704,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,37.502,40.138,45.38,3.706
rip,1785386007.5741465,origin,isp_gw,10.5.0.1,10.2.0.1,0.0,55.121,107.683,209.398,71.936
rip,1785386009.7598734,origin,home1,10.5.0.1,10.9.0.1,0.0,105.553,1063.08,2054.351,795.951
rip,1785386011.870447,home1,cdn1,10.9.0.1,10.4.0.1,0.0,102.499,102.693,103.059,0.258
rip,1785386023.9821715,isp_gw,root1,10.2.0.1,10.1.0.1,0.0,47.051,49.891,53.615,2.751
rip,1785386026.0943692,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,106.048,106.051,106.056,0.003
rip,1785386028.2985244,root1,cdn2,10.1.0.1,10.4.0.2,0.0,87.491,100.501,125.362,17.585
rip,1785386041.482014,mob1,home1,10.8.0.1,10.9.0.1,0.0,116.051,158.483,243.087,59.824
rip,1785386043.5438752,cdn2,corp2,10.4.0.2,10.7.0.2,0.0,37.467,138.964,341.772,143.406
rip,1785386055.7864206,origin,mob1,10.5.0.1,10.8.0.1,0.0,149.082,163.772,193.143,20.768
rip,1785386057.972071,corp1,cdn2,10.7.0.1,10.4.0.2,0.0,35.453,35.528,35.654,0.089
rip,1785386060.1040034,origin,root1,10.5.0.1,10.1.0.1,0.0,90.068,90.089,90.124,0.024
rip,1785386072.366213,root1,mob2,10.1.0.1,10.8.0.2,0.0,131.03,135.032,143.002,5.635
rip,1785386075.3903477,mob1,corp1,10.8.0.1,10.7.0.1,33.3333,121.064,125.009,128.954,3.945
rip,1785386077.48762,corp2,home2,10.7.0.2,10.9.0.2,0.0,89.094,92.716,99.719,4.952
rip,1785386089.80619,home2,mob2,10.9.0.2,10.8.0.2,0.0,156.055,157.511,160.207,1.908
rip,1785386091.8462698,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,35.444,35.457,35.474,0.012
rip,1785386093.922144,cdn1,isp_gw,10.4.0.1,10.2.0.1,0.0,52.491,55.76,61.932,4.366
rip,1785386106.942791,origin,mob1,10.5.0.1,10.8.0.1,33.3333,149.137,149.282,149.427,0.145
rip,1785386109.0623412,cdn1,home2,10.4.0.1,10.9.0.2,0.0,112.485,112.491,112.495,0.004
rip,1785386111.1644723,corp2,home2,10.7.0.2,10.9.0.2,0.0,89.122,105.931,137.649,22.441
rip,1785386123.4046571,mob1,cdn2,10.8.0.1,10.4.0.2,0.0,146.46,146.478,146.506,0.019
rip,1785386136.4861271,home2,cdn2,10.9.0.2,10.4.0.2,33.3333,112.468,112.473,112.478,0.005
rip,1785386138.6094434,home1,mob1,10.9.0.1,10.8.0.1,0.0,116.058,118.615,123.574,3.507
rip,1785386141.0122404,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.044,136.069,136.091,0.019
rip,1785386153.1157143,home2,corp2,10.9.0.2,10.7.0.2,0.0,89.303,96.922,102.149,5.51
rip,1785386155.4317813,mob1,cdn1,10.8.0.1,10.4.0.1,0.0,146.462,146.474,146.485,0.009
rip,1785386167.5629673,corp2,mob1,10.7.0.2,10.8.0.1,0.0,123.18,216.83,403.964,132.323
rip,1785386169.7421255,root1,cdn1,10.1.0.1,10.4.0.1,0.0,87.464,90.002,94.771,3.374
rip,1785386172.2381928,corp2,home1,10.7.0.2,10.9.0.1,0.0,392.331,1440.976,2482.612,853.368
rip,1785386184.336672,home2,home1,10.9.0.2,10.9.0.1,0.0,70.051,71.448,74.241,1.974
rip,1785386186.4217277,corp2,home1,10.7.0.2,10.9.0.1,0.0,79.068,79.234,79.478,0.175
rip,1785386199.9863234,cdn2,home1,10.4.0.2,10.9.0.1,0.0,102.444,103.42,105.35,1.364
rip,1785386202.0988138,home1,cdn1,10.9.0.1,10.4.0.1,0.0,102.485,103.317,104.98,1.175
rip,1785386204.1461923,corp2,origin,10.7.0.2,10.5.0.1,0.0,40.055,40.157,40.31,0.11
rip,1785386216.2463448,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,52.47,77.242,114.49,26.812
rip,1785386219.2510023,root1,mob2,10.1.0.1,10.8.0.2,33.3333,131.041,131.047,131.053,0.006
rip,1785386221.5426311,origin,cdn1,10.5.0.1,10.4.0.1,0.0,3.433,5.703,9.497,2.699
rip,1785386233.642137,origin,root1,10.5.0.1,10.1.0.1,0.0,90.069,95.196,103.0,5.607
rip,1785386236.690609,home1,corp2,10.9.0.1,10.7.0.2,33.3333,79.266,84.708,90.15,5.442
rip,1785386238.7661605,home2,root1,10.9.0.2,10.1.0.1,0.0,67.048,68.496,70.851,1.679
rip,1785386251.0429263,origin,root1,10.5.0.1,10.1.0.1,0.0,90.093,143.556,250.471,75.6
rip,1785386253.1047227,root1,home1,10.1.0.1,10.9.0.1,0.0,57.045,57.061,57.076,0.012
rip,1785386255.364118,mob1,home1,10.8.0.1,10.9.0.1,0.0,116.056,332.083,763.884,305.328
rip,1785386269.4397728,cdn2,corp2,10.4.0.2,10.7.0.2,0.0,37.438,285.765,782.399,351.172
rip,1785386271.5148172,isp_gw,home1,10.2.0.1,10.9.0.1,0.0,62.082,62.292,62.685,0.278
rip,1785386274.5195682,mob2,mob1,10.8.0.2,10.8.0.1,66.6667,433.717,433.717,433.717,0.0
rip,1785386286.5782328,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,52.468,54.677,58.853,2.954
rip,1785386289.7541134,isp_gw,mob2,10.2.0.1,10.8.0.2,33.3333,136.076,136.085,136.094,0.009
rip,1785386291.8930109,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.039,136.051,136.061,0.009
rip,1785386304.0484314,origin,mob1,10.5.0.1,10.8.0.1,0.0,149.129,149.134,149.14,0.004
rip,1785386306.1429176,corp2,home2,10.7.0.2,10.9.0.2,0.0,89.108,119.067,178.833,42.26
rip,1785386318.2504675,home1,cdn2,10.9.0.1,10.4.0.2,0.0,102.475,102.488,102.513,0.017
rip,1785386320.3605075,cdn1,home1,10.4.0.1,10.9.0.1,0.0,102.488,104.059,107.182,2.207
rip,1785386322.3936946,corp2,isp_gw,10.7.0.2,10.2.0.1,0.0,29.086,29.382,29.967,0.413
rip,1785386334.4343596,corp1,corp2,10.7.0.1,10.7.0.2,0.0,10.03,14.128,22.305,5.782
rip,1785386336.6607862,cdn2,home1,10.4.0.2,10.9.0.1,0.0,102.523,120.431,156.235,25.317
rip,1785386338.7368994,home2,isp_gw,10.9.0.2,10.2.0.1,0.0,72.067,75.359,81.056,4.044
rip,1785386350.7888503,isp_gw,root1,10.2.0.1,10.1.0.1,0.0,47.069,48.761,51.886,2.212
rip,1785386352.8834422,isp_gw,home2,10.2.0.1,10.9.0.2,0.0,72.096,72.21,72.419,0.147
rip,1785386355.1462576,mob2,cdn1,10.8.0.2,10.4.0.1,0.0,176.467,176.49,176.519,0.021
rip,1785386367.4077346,root1,home1,10.1.0.1,10.9.0.1,0.0,57.049,57.061,57.075,0.01
rip,1785386369.6901364,home1,cdn1,10.9.0.1,10.4.0.1,0.0,102.484,135.952,202.869,47.316
rip,1785386371.8623545,isp_gw,home2,10.2.0.1,10.9.0.2,0.0,72.082,72.085,72.093,0.005
rip,1785386384.0324578,home2,mob1,10.9.0.2,10.8.0.1,0.0,126.066,129.462,136.016,4.635
rip,1785386387.215186,cdn1,mob1,10.4.0.1,10.8.0.1,33.3333,146.481,146.5,146.52,0.019
rip,1785386389.2931712,cdn1,isp_gw,10.4.0.1,10.2.0.1,0.0,52.506,55.575,61.46,4.162
rip,1785386402.3764882,cdn2,origin,10.4.0.2,10.5.0.1,0.0,3.445,3.543,3.719,0.124
rip,1785386404.448084,corp1,root1,10.7.0.1,10.1.0.1,0.0,62.087,62.096,62.102,0.006
rip,1785386406.4928162,corp2,origin,10.7.0.2,10.5.0.1,0.0,40.042,40.148,40.331,0.129
rip,1785386418.5979784,cdn1,home1,10.4.0.1,10.9.0.1,0.0,102.501,362.594,882.776,367.824
rip,1785386420.758361,home2,mob2,10.9.0.2,10.8.0.2,0.0,156.054,159.967,167.51,5.334
rip,1785386432.8769915,home2,cdn2,10.9.0.2,10.4.0.2,0.0,112.473,112.497,112.522,0.02
rip,1785386435.00988,root1,cdn2,10.1.0.1,10.4.0.2,0.0,87.488,95.663,103.745,6.637
rip,1785386437.0411446,isp_gw,corp2,10.2.0.1,10.7.0.2,0.0,29.058,29.167,29.377,0.148
rip,1785386449.2095935,home1,mob1,10.9.0.1,10.8.0.1,0.0,116.046,118.54,123.362,3.41
rip,1785386452.5377717,corp1,cdn1,10.7.0.1,10.4.0.1,0.0,35.442,35.447,35.452,0.004
rip,1785386454.6513495,mob1,root1,10.8.0.1,10.1.0.1,0.0,101.037,101.041,101.048,0.005
rip,1785386467.5551646,mob1,isp_gw,10.8.0.1,10.2.0.1,0.0,106.045,106.051,106.059,0.005
rip,1785386469.8300283,cdn1,home2,10.4.0.1,10.9.0.2,0.0,112.489,168.299,279.689,78.764
rip,1785386471.9309409,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,37.437,37.454,37.463,0.012
rip,1785386484.2463589,cdn2,mob1,10.4.0.2,10.8.0.1,0.0,146.502,146.513,146.532,0.013
rip,1785386487.252999,mob2,corp2,10.8.0.2,10.7.0.2,33.3333,153.926,156.492,159.058,2.566
rip,1785386489.2860155,isp_gw,corp2,10.2.0.1,10.7.0.2,0.0,29.039,29.183,29.413,0.164
rip,1785386501.5820143,home2,mob1,10.9.0.2,10.8.0.1,0.0,126.092,127.574,129.54,1.448
rip,1785386505.0461636,mob1,home1,10.8.0.1,10.9.0.1,33.3333,116.047,116.053,116.059,0.006
rip,1785386507.338354,origin,home1,10.5.0.1,10.9.0.1,0.0,105.087,105.668,106.793,0.795
rip,1785386519.946119,corp1,isp_gw,10.7.0.1,10.2.0.1,0.0,27.044,27.055,27.077,0.015
rip,1785386525.1901915,root1,home2,10.1.0.1,10.9.0.2,0.0,67.08,67.152,67.287,0.095
rip,1785386527.2454553,root1,isp_gw,10.1.0.1,10.2.0.1,0.0,47.095,62.193,91.969,21.055
rip,1785386539.3995142,mob1,origin,10.8.0.1,10.5.0.1,0.0,149.073,149.088,149.098,0.011
rip,1785386542.4423704,cdn1,root1,10.4.0.1,10.1.0.1,0.0,87.455,95.073,106.476,8.213
rip,1785386544.582301,origin,home2,10.5.0.1,10.9.0.2,0.0,115.111,115.16,115.253,0.065
rip,1785386556.774777,corp2,corp1,10.7.0.2,10.7.0.1,0.0,10.024,11.147,13.388,1.584
rip,1785386558.9699826,mob1,origin,10.8.0.1,10.5.0.1,0.0,149.063,150.78,154.135,2.372
rip,1785386561.990578,mob2,corp2,10.8.0.2,10.7.0.2,33.3333,157.398,266.662,375.927,109.264
rip,1785386574.063516,home2,isp_gw,10.9.0.2,10.2.0.1,0.0,72.073,331.562,850.253,366.769
rip,1785386576.1730251,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,106.053,106.178,106.42,0.171
rip,1785386578.2487073,home2,isp_gw,10.9.0.2,10.2.0.1,0.0,72.04,72.077,72.101,0.026
rip,1785386590.9486637,mob2,corp1,10.8.0.2,10.7.0.1,0.0,151.08,158.379,172.959,10.309
rip,1785386593.106974,home2,mob2,10.9.0.2,10.8.0.2,0.0,156.061,156.589,157.643,0.744
rip,1785386595.506836,home2,cdn1,10.9.0.2,10.4.0.1,0.0,112.466,112.567,112.761,0.136
rip,1785386608.1725218,root1,cdn1,10.1.0.1,10.4.0.1,0.0,87.46,186.805,383.637,139.183
rip,1785386612.9264455,cdn2,root1,10.4.0.2,10.1.0.1,0.0,2028.232,3090.513,4203.09,888.594
rip,1785386615.0440843,home2,origin,10.9.0.2,10.5.0.1,0.0,115.077,202.113,376.083,123.015
rip,1785386627.702772,mob1,cdn1,10.8.0.1,10.4.0.1,0.0,146.495,150.354,157.209,4.859
rip,1785386630.3103611,mob2,home1,10.8.0.2,10.9.0.1,0.0,146.044,147.0,148.911,1.351
rip,1785386632.4490657,root1,mob2,10.1.0.1,10.8.0.2,0.0,131.058,131.165,131.372,0.146
rip,1785386644.5778694,corp1,cdn1,10.7.0.1,10.4.0.1,0.0,35.454,35.528,35.646,0.084
rip,1785386647.7743697,corp1,isp_gw,10.7.0.1,10.2.0.1,33.3333,27.095,29.937,32.78,2.842
rip,1785386659.9460294,home1,cdn2,10.9.0.1,10.4.0.2,0.0,102.474,102.489,102.503,0.011
rip,1785386662.4809866,cdn2,home2,10.4.0.2,10.9.0.2,0.0,112.509,112.548,112.625,0.054
rip,1785386664.8272684,cdn2,cdn1,10.4.0.2,10.4.0.1,0.0,0.83,170.182,508.834,239.462
rip,1785388705.4849148,home2,root1,10.9.0.2,10.1.0.1,0.0,67.049,67.057,67.064,0.006
rip,1785388707.5708723,corp1,home2,10.7.0.1,10.9.0.2,0.0,79.05,113.958,146.668,27.648
rip,1785388709.5828478,cdn2,cdn1,10.4.0.2,10.4.0.1,0.0,0.828,1.838,3.848,1.421
rip,1785388721.644632,home1,root1,10.9.0.1,10.1.0.1,0.0,57.193,57.222,57.241,0.02
rip,1785388723.82126,mob1,mob2,10.8.0.1,10.8.0.2,0.0,190.105,191.09,193.052,1.386
rip,1785388725.9283469,home2,mob1,10.9.0.2,10.8.0.1,0.0,126.177,127.523,130.011,1.761
ospf,1785385397.831352,cdn2,mob2,10.4.0.2,10.8.0.2,33.3333,156.693,158.076,159.459,1.383
ospf,1785385399.872967,cdn1,corp1,10.4.0.1,10.7.0.1,0.0,36.653,38.902,43.208,3.045
ospf,1785385401.8866842,corp1,corp2,10.7.0.1,10.7.0.2,0.0,10.028,10.906,12.644,1.228
ospf,1785385414.117394,root1,home2,10.1.0.1,10.9.0.2,0.0,87.062,87.072,87.089,0.011
ospf,1785385416.1224096,cdn2,cdn1,10.4.0.2,10.4.0.1,0.0,0.84,2.198,4.792,1.834
ospf,1785385418.3061574,origin,mob2,10.5.0.1,10.8.0.2,0.0,159.115,164.317,168.984,4.046
ospf,1785385430.744083,root1,corp1,10.1.0.1,10.7.0.1,0.0,43.081,46.034,51.928,4.167
ospf,1785385432.9390962,mob2,mob1,10.8.0.2,10.8.0.1,0.0,190.038,192.119,196.271,2.935
ospf,1785385435.075551,corp2,home2,10.7.0.2,10.9.0.2,0.0,131.388,139.657,152.032,8.913
ospf,1785385447.6421218,mob1,home2,10.8.0.1,10.9.0.2,0.0,126.67,459.277,1119.212,466.649
ospf,1785385449.726261,root1,home1,10.1.0.1,10.9.0.1,0.0,77.045,77.056,77.065,0.008
ospf,1785385451.8673964,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,127.077,133.882,137.497,4.815
ospf,1785385464.093452,root1,home2,10.1.0.1,10.9.0.2,0.0,87.07,89.16,93.326,2.945
ospf,1785385466.1590655,root1,cdn1,10.1.0.1,10.4.0.1,0.0,7.467,8.667,11.061,1.692
ospf,1785385468.398231,mob2,cdn1,10.8.0.2,10.4.0.1,0.0,156.454,156.458,156.467,0.006
ospf,1785385480.426221,origin,isp_gw,10.5.0.1,10.2.0.1,0.0,16.057,231.552,662.396,304.652
ospf,1785385482.438102,origin,cdn2,10.5.0.1,10.4.0.2,0.0,3.427,6.762,13.226,4.571
ospf,1785385484.5945373,corp1,home2,10.7.0.1,10.9.0.2,0.0,128.075,135.863,151.188,10.836
ospf,1785385500.7098205,home2,root1,10.9.0.2,10.1.0.1,0.0,87.047,87.061,87.086,0.017
ospf,1785385502.8398535,mob1,home2,10.8.0.1,10.9.0.2,0.0,126.054,212.983,383.997,120.93
ospf,1785385505.1361682,home2,isp_gw,10.9.0.2,10.2.0.1,0.0,93.075,93.49,94.311,0.58
ospf,1785385517.296589,origin,home2,10.5.0.1,10.9.0.2,0.0,95.093,102.164,116.072,9.834
ospf,1785385519.37083,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,36.454,36.461,36.47,0.006
ospf,1785385521.567169,cdn2,cdn1,10.4.0.2,10.4.0.1,0.0,0.843,4.061,10.496,4.549
ospf,1785385533.750196,corp1,mob1,10.7.0.1,10.8.0.1,0.0,162.085,163.21,165.448,1.582
ospf,1785385535.849191,cdn1,home2,10.4.0.1,10.9.0.2,0.0,92.471,95.234,100.608,3.8
ospf,1785385537.8847504,corp1,corp2,10.7.0.1,10.7.0.2,0.0,10.026,10.919,12.706,1.263
ospf,1785385551.5250063,isp_gw,cdn1,10.2.0.1,10.4.0.1,0.0,16.085,522.938,1427.632,641.261
ospf,1785385553.978173,mob1,origin,10.8.0.1,10.5.0.1,0.0,129.115,232.016,437.722,145.455
ospf,1785385556.1603386,mob1,home2,10.8.0.1,10.9.0.2,0.0,126.039,127.807,131.084,2.319
ospf,1785385568.2905648,mob1,cdn1,10.8.0.1,10.4.0.1,0.0,126.445,126.493,126.548,0.042
ospf,1785385570.3983965,isp_gw,origin,10.2.0.1,10.5.0.1,0.0,16.091,135.174,373.264,168.354
ospf,1785385572.498647,cdn2,home2,10.4.0.2,10.9.0.2,0.0,92.458,92.473,92.501,0.019
ospf,1785385585.2395625,cdn2,origin,10.4.0.2,10.5.0.1,0.0,3.428,7.244,14.661,5.244
ospf,1785385587.3663378,home1,cdn1,10.9.0.1,10.4.0.1,0.0,82.458,83.363,85.148,1.262
ospf,1785385589.385823,origin,isp_gw,10.5.0.1,10.2.0.1,0.0,16.063,20.288,28.693,5.942
ospf,1785385601.6182568,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,38.453,38.517,38.64,0.087
ospf,1785385604.0969222,home1,cdn1,10.9.0.1,10.4.0.1,0.0,82.467,85.742,92.253,4.603
ospf,1785385606.222414,cdn2,home1,10.4.0.2,10.9.0.1,0.0,82.469,355.714,902.198,386.422
ospf,1785385618.400802,mob1,isp_gw,10.8.0.1,10.2.0.1,0.0,127.046,127.13,127.293,0.115
ospf,1785385620.444959,cdn1,corp2,10.4.0.1,10.7.0.2,0.0,38.447,38.47,38.484,0.016
ospf,1785385632.7542558,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,38.461,38.464,38.471,0.004
ospf,1785385635.4795408,home2,root1,10.9.0.2,10.1.0.1,0.0,87.055,87.065,87.082,0.011
ospf,1785385637.6057973,home1,corp2,10.9.0.1,10.7.0.2,0.0,120.11,127.031,140.079,9.232
ospf,1785385649.6493263,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,38.443,38.671,39.128,0.322
ospf,1785385651.661316,cdn2,origin,10.4.0.2,10.5.0.1,0.0,3.454,3.568,3.789,0.156
ospf,1785385653.8219612,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,157.056,157.871,159.497,1.149
ospf,1785385666.3901558,origin,cdn2,10.5.0.1,10.4.0.2,0.0,3.434,3.462,3.496,0.025
ospf,1785385668.5243304,cdn1,mob1,10.4.0.1,10.8.0.1,0.0,126.461,126.463,126.466,0.002
