ts,src,dst,src_ip,dst_ip,src_as,dst_as,routing,path_switches,as_path,num_switch_hops,num_total_hops,theoretical_delay_ms,theoretical_rtt_ms,theoretical_loss_pct,bottleneck_bw_mbps,real_rtt_ms,real_rtt_min,real_rtt_max,real_loss_pct,hops
1785393722.6428764,origin,mob1,10.5.0.1,10.8.0.1,300,500,policy,"[""s5"", ""s4"", ""s1"", ""s8""]","[300, 100, 500]",4,5,64.5,129.0,2.036,8,125.711,125.34,126.249,0.0,"[{""hop"": 0, ""from"": ""origin"", ""to"": ""s5"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 1, ""from"": ""s5"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 3, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 4, ""from"": ""s8"", ""to"": ""mob1"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}]"
1785393724.787145,mob1,cdn1,10.8.0.1,10.4.0.1,500,300,policy,"[""s8"", ""s1"", ""s4""]","[500, 100, 300]",3,4,63.2,126.4,2.035,8,124.119,123.786,124.464,0.0,"[{""hop"": 0, ""from"": ""mob1"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""cdn1"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785393741.9423451,mob2,home2,10.8.0.2,10.9.0.2,500,500,policy,"[""s8"", ""s9""]",[500],2,3,78.0,156.0,3.9,5,157.863,156.144,161.075,0.0,"[{""hop"": 0, ""from"": ""mob2"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s9"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 2, ""from"": ""s9"", ""to"": ""home2"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}]"
1785393744.0341988,cdn2,home2,10.4.0.2,10.9.0.2,300,500,policy,"[""s4"", ""s1"", ""s8"", ""s9""]","[300, 100, 500]",4,5,46.2,92.4,0.935,6,89.904,89.579,90.531,0.0,"[{""hop"": 0, ""from"": ""cdn2"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 3, ""from"": ""s8"", ""to"": ""s9"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 4, ""from"": ""s9"", ""to"": ""home2"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}]"
1785393746.1874826,root1,mob2,10.1.0.1,10.8.0.2,100,500,policy,"[""s1"", ""s8""]","[100, 500]",2,3,75.5,151.0,3.03,5,151.348,151.142,151.744,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""mob2"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}]"
1785393748.325487,mob2,isp_gw,10.8.0.2,10.2.0.1,500,200,policy,"[""s8"", ""s3"", ""s2""]","[500, 200]",3,4,68.0,136.0,3.07,5,136.343,136.228,136.563,0.0,"[{""hop"": 0, ""from"": ""mob2"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s3"", ""type"": ""peering"", ""bw_mbps"": 25, ""delay_ms"": 10.0, ""loss_pct"": 0.05, ""jitter_ms"": 3.0, ""queue_size"": 40, ""as"": 200, ""role"": ""tier2_access""}, {""hop"": 2, ""from"": ""s3"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 40, ""delay_ms"": 2.0, ""loss_pct"": 0.02, ""jitter_ms"": 0.5, ""queue_size"": 60, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 3, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785391679.879057,root1,isp_gw,10.1.0.1,10.2.0.1,100,200,static,"[""s1"", ""s2""]","[100, 200]",2,3,6.5,13.0,0.01,40,13.414,13.185,13.846,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s2"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 2, ""from"": ""s2"", ""to"": ""isp_gw"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}]"
1785391681.8963726,isp_gw,root1,10.2.0.1,10.1.0.1,200,100,static,"[""s2"", ""s1""]","[200, 100]",2,3,6.5,13.0,0.01,40,13.259,13.257,13.263,0.0,"[{""hop"": 0, ""from"": ""isp_gw"", ""to"": ""s2"", ""type"": ""access"", ""bw_mbps"": 40, ""delay_ms"": 1.0, ""loss_pct"": 0, ""as"": 200, ""role"": ""tier2_border""}, {""hop"": 1, ""from"": ""s2"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 5.0, ""loss_pct"": 0.01, ""jitter_ms"": 1.0, ""queue_size"": 100, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391683.9089212,root1,cdn1,10.1.0.1,10.4.0.1,100,300,static,"[""s1"", ""s4""]","[100, 300]",2,3,3.7,7.4,0.005,50,8.921,7.609,11.435,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""cdn1"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785391685.9218023,cdn1,root1,10.4.0.1,10.1.0.1,300,100,static,"[""s4"", ""s1""]","[300, 100]",2,3,3.7,7.4,0.005,50,7.63,7.605,7.654,0.0,"[{""hop"": 0, ""from"": ""cdn1"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391687.9341047,root1,cdn2,10.1.0.1,10.4.0.2,100,300,static,"[""s1"", ""s4""]","[100, 300]",2,3,3.7,7.4,0.005,50,8.847,7.568,11.348,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""cdn2"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}]"
1785391689.946632,cdn2,root1,10.4.0.2,10.1.0.1,300,100,static,"[""s4"", ""s1""]","[300, 100]",2,3,3.7,7.4,0.005,50,7.653,7.612,7.71,0.0,"[{""hop"": 0, ""from"": ""cdn2"", ""to"": ""s4"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.2, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 1, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391691.9615238,root1,origin,10.1.0.1,10.5.0.1,100,300,static,"[""s1"", ""s4"", ""s5""]","[100, 300]",3,4,5.0,10.0,0.006,50,12.396,10.292,16.176,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""s5"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 3, ""from"": ""s5"", ""to"": ""origin"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}]"
1785391693.9752045,origin,root1,10.5.0.1,10.1.0.1,300,100,static,"[""s5"", ""s4"", ""s1""]","[300, 100]",3,4,5.0,10.0,0.006,50,10.284,10.252,10.332,0.0,"[{""hop"": 0, ""from"": ""origin"", ""to"": ""s5"", ""type"": ""access"", ""bw_mbps"": 80, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 300, ""role"": ""cdn_origin""}, {""hop"": 1, ""from"": ""s5"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 80, ""delay_ms"": 1.0, ""loss_pct"": 0.001, ""jitter_ms"": 0.1, ""queue_size"": 150, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 3, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391696.022407,root1,corp1,10.1.0.1,10.7.0.1,100,400,static,"[""s1"", ""s4"", ""s6"", ""s7""]","[100, 300, 400]",4,5,21.5,43.0,0.085,20,46.394,43.488,51.624,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""s6"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 15.0, ""loss_pct"": 0.02, ""jitter_ms"": 2.0, ""queue_size"": 35, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 3, ""from"": ""s6"", ""to"": ""s7"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 4, ""from"": ""s7"", ""to"": ""corp1"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}]"
1785391698.0700016,corp1,root1,10.7.0.1,10.1.0.1,400,100,static,"[""s7"", ""s6"", ""s4"", ""s1""]","[400, 300, 100]",4,5,21.5,43.0,0.085,20,43.365,43.341,43.397,0.0,"[{""hop"": 0, ""from"": ""corp1"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 2.0, ""loss_pct"": 0.05, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""s6"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 2, ""from"": ""s6"", ""to"": ""s4"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 15.0, ""loss_pct"": 0.02, ""jitter_ms"": 2.0, ""queue_size"": 35, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 4, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391700.1193366,root1,corp2,10.1.0.1,10.7.0.2,100,400,static,"[""s1"", ""s4"", ""s6"", ""s7""]","[100, 300, 400]",4,5,22.5,45.0,0.115,20,48.126,45.457,53.461,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s4"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 2, ""from"": ""s4"", ""to"": ""s6"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 15.0, ""loss_pct"": 0.02, ""jitter_ms"": 2.0, ""queue_size"": 35, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 3, ""from"": ""s6"", ""to"": ""s7"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 4, ""from"": ""s7"", ""to"": ""corp2"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}]"
1785391702.1699245,corp2,root1,10.7.0.2,10.1.0.1,400,100,static,"[""s7"", ""s6"", ""s4"", ""s1""]","[400, 300, 100]",4,5,22.5,45.0,0.115,20,45.41,45.393,45.438,0.0,"[{""hop"": 0, ""from"": ""corp2"", ""to"": ""s7"", ""type"": ""access"", ""bw_mbps"": 20, ""delay_ms"": 3.0, ""loss_pct"": 0.08, ""as"": 400, ""role"": ""enterprise_access""}, {""hop"": 1, ""from"": ""s7"", ""to"": ""s6"", ""type"": ""backbone"", ""bw_mbps"": 50, ""delay_ms"": 1.0, ""loss_pct"": 0.01, ""jitter_ms"": 0.3, ""queue_size"": 80, ""as"": 400, ""role"": ""enterprise_core""}, {""hop"": 2, ""from"": ""s6"", ""to"": ""s4"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 15.0, ""loss_pct"": 0.02, ""jitter_ms"": 2.0, ""queue_size"": 35, ""as"": 300, ""role"": ""cdn_edge""}, {""hop"": 3, ""from"": ""s4"", ""to"": ""s1"", ""type"": ""backbone"", ""bw_mbps"": 60, ""delay_ms"": 3.0, ""loss_pct"": 0.005, ""jitter_ms"": 0.5, ""queue_size"": 80, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 4, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391704.2521758,root1,home1,10.1.0.1,10.9.0.1,100,500,static,"[""s1"", ""s8"", ""s9""]","[100, 500]",3,4,38.5,77.0,0.43,10,79.792,77.413,83.813,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s9"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 3, ""from"": ""s9"", ""to"": ""home1"", ""type"": ""access"", ""bw_mbps"": 10, ""delay_ms"": 15.0, ""loss_pct"": 0.3, ""as"": 500, ""role"": ""residential_access""}]"
1785391706.3340611,home1,root1,10.9.0.1,10.1.0.1,500,100,static,"[""s9"", ""s8"", ""s1""]","[500, 100]",3,4,38.5,77.0,0.43,10,77.395,77.326,77.46,0.0,"[{""hop"": 0, ""from"": ""home1"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 10, ""delay_ms"": 15.0, ""loss_pct"": 0.3, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 3, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391708.433547,root1,home2,10.1.0.1,10.9.0.2,100,500,static,"[""s1"", ""s8"", ""s9""]","[100, 500]",3,4,43.5,87.0,0.93,6,90.141,87.73,93.999,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s9"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 3, ""from"": ""s9"", ""to"": ""home2"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}]"
1785391710.5303533,home2,root1,10.9.0.2,10.1.0.1,500,100,static,"[""s9"", ""s8"", ""s1""]","[500, 100]",3,4,43.5,87.0,0.93,6,87.601,87.437,87.766,0.0,"[{""hop"": 0, ""from"": ""home2"", ""to"": ""s9"", ""type"": ""access"", ""bw_mbps"": 6, ""delay_ms"": 20.0, ""loss_pct"": 0.8, ""as"": 500, ""role"": ""residential_access""}, {""hop"": 1, ""from"": ""s9"", ""to"": ""s8"", ""type"": ""access_agg"", ""bw_mbps"": 15, ""delay_ms"": 3.0, ""loss_pct"": 0.1, ""jitter_ms"": 2.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 3, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391713.5383966,root1,mob1,10.1.0.1,10.8.0.1,100,500,static,"[""s1"", ""s8""]","[100, 500]",2,3,60.5,121.0,2.03,8,124.302,122.088,126.516,33.3333,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""mob1"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}]"
1785391715.6645644,mob1,root1,10.8.0.1,10.1.0.1,500,100,static,"[""s8"", ""s1""]","[500, 100]",2,3,60.5,121.0,2.03,8,121.411,121.282,121.583,0.0,"[{""hop"": 0, ""from"": ""mob1"", ""to"": ""s8"", ""type"": ""access"", ""bw_mbps"": 8, ""delay_ms"": 40.0, ""loss_pct"": 2.0, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 1, ""from"": ""s8"", ""to"": ""s1"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 2, ""from"": ""s1"", ""to"": ""root1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}]"
1785391717.8224,root1,mob2,10.1.0.1,10.8.0.2,100,500,static,"[""s1"", ""s8""]","[100, 500]",2,3,75.5,151.0,3.03,5,153.328,151.711,156.196,0.0,"[{""hop"": 0, ""from"": ""root1"", ""to"": ""s1"", ""type"": ""access"", ""bw_mbps"": 50, ""delay_ms"": 0.5, ""loss_pct"": 0, ""as"": 100, ""role"": ""tier1_core""}, {""hop"": 1, ""from"": ""s1"", ""to"": ""s8"", ""type"": ""peering"", ""bw_mbps"": 20, ""delay_ms"": 20.0, ""loss_pct"": 0.03, ""jitter_ms"": 4.0, ""queue_size"": 30, ""as"": 500, ""role"": ""residential_agg""}, {""hop"": 2, ""from"": ""s8"", ""to"": ""mob2"", ""type"": ""access"", ""bw_mbps"": 5, ""delay_ms"": 55.0, ""loss_pct"": 3.0, ""as"": 500, ""role"": ""residential_agg""}]"
